session_id,station_id,session_date,kwh_delivered,duration_minutes,revenue_usd
28625,183765,2025-06-08,25.38,30,29.68
28626,400184,2025-08-22,3.59,141,11.89
28627,421046,2025-03-11,58.88,29,12.76
28628,404738,2025-12-30,10.69,81,17.38
28629,323342,2025-03-22,56.01,103,10.45
28630,357064,2025-07-21,5.68,84,28.83
28631,387791,2025-04-03,4.34,40,23.43
28632,457455,2025-12-28,4.93,87,15.78
28633,388932,2025-03-13,37.83,103,8.91
28634,324877,2025-02-26,49.78,101,30.01
28635,155289,2025-01-11,1.03,124,22.68
28636,162204,2025-05-26,4.02,45,21.21
28637,357114,2025-05-28,1.0,145,30.14
28638,150575,2025-07-27,1.56,177,39.26
28639,102325,2025-04-01,2.35,108,31.79
28640,162336,2025-03-28,8.73,92,32.52
28641,230965,2025-04-19,5.99,166,23.84
28642,439827,2025-10-10,27.12,138,24.67
28643,123260,2025-07-24,100.0,36,20.31
28644,229269,2025-04-07,27.04,178,19.23
28645,223265,2025-09-22,1.0,109,19.94
28646,122496,2025-09-26,3.48,106,10.79
28647,346709,2025-09-21,2.9,48,34.21
28648,384365,2025-04-24,13.51,179,4.35
28649,115136,2025-11-08,8.15,177,21.84
28650,387055,2025-08-07,83.16,143,6.24
28651,180112,2025-08-21,4.64,90,3.15
28652,310602,2025-04-07,27.4,67,29.44
28653,324824,2025-01-07,4.46,18,9.25
28654,324860,2025-03-18,19.54,143,26.07
28655,230858,2025-05-08,1.0,61,16.5
28656,207786,2025-07-03,1.24,53,11.69
28657,391572,2025-04-14,1.0,47,14.13
28658,181847,2025-03-25,4.25,169,35.12
28659,334506,2025-10-20,1.0,104,23.09
28660,324828,2025-03-05,16.95,172,36.08
28661,230841,2025-08-21,12.27,56,19.15
28662,182001,2025-01-17,1.61,135,10.26
28663,147095,2025-04-03,2.03,84,25.26
28664,226517,2025-10-04,37.25,22,12.93
28665,147496,2025-03-19,1.0,33,28.88
28666,154056,2025-12-27,63.16,34,26.87
28667,334493,2025-04-21,11.58,80,36.4
28668,252727,2025-12-08,3.88,141,34.59
28669,193750,2025-11-04,49.31,125,8.25
28670,326306,2025-03-18,10.94,74,12.51
28671,377460,2025-08-22,21.16,139,18.81
28672,417778,2025-04-05,17.0,63,30.47
28673,456793,2025-09-25,22.78,41,3.15
28674,421023,2025-12-18,4.92,149,21.64
28675,254422,2025-02-15,12.61,136,25.41
28676,202126,2025-11-22,8.75,66,23.57
28677,324872,2025-08-03,37.46,81,34.72
28678,193846,2025-11-23,38.2,44,3.19
28679,121069,2025-10-03,100.0,40,13.79
28680,253800,2025-03-09,100.0,145,25.56
28681,261481,2025-12-07,2.54,136,36.28
28682,456797,2025-10-27,15.6,57,17.03
28683,174492,2025-10-13,34.48,178,21.34
28684,333926,2025-10-14,27.79,170,14.49
28685,240876,2025-05-07,16.6,55,5.55
28686,449580,2025-08-21,2.62,84,15.77
28687,166799,2025-07-01,15.81,139,11.7
28688,158243,2025-01-14,78.27,16,12.4
28689,360887,2025-04-12,14.41,41,12.7
28690,300482,2025-05-31,1.0,71,6.49
28691,334458,2025-11-21,12.82,19,37.99
28692,180147,2025-06-29,15.77,66,14.47
28693,356950,2025-06-27,33.6,46,25.23
28694,192946,2025-08-01,6.47,16,24.65
28695,395332,2025-02-02,21.79,71,16.41
28696,250986,2025-01-09,4.76,71,28.16
28697,324889,2025-12-17,23.93,141,21.61
28698,162238,2025-09-21,18.45,100,33.04
28699,190893,2025-07-22,49.06,153,16.46
28700,334409,2025-09-20,15.51,83,15.32
28701,223704,2025-05-29,8.41,64,22.22
28702,196257,2025-04-02,18.93,40,14.29
28703,261822,2025-02-22,20.49,111,3.16
28704,452289,2025-01-15,2.42,176,33.68
28705,324764,2025-02-21,21.11,72,30.6
28706,324830,2025-07-19,29.62,16,5.14
28707,257687,2025-02-06,53.97,112,12.39
28708,450846,2025-12-13,6.01,145,8.05
28709,335714,2025-03-20,15.23,157,31.63
28710,302246,2025-11-13,1.5,30,25.07
28711,388189,2025-05-30,4.48,84,8.51
28712,198016,2025-02-05,64.83,73,36.97
28713,451579,2025-04-04,69.69,15,12.76
28714,167129,2025-12-19,1.06,115,36.18
28715,451558,2025-07-10,19.11,92,21.86
28716,326447,2025-06-15,3.7,117,16.5
28717,165399,2025-02-09,30.48,80,12.92
28718,180153,2025-03-05,24.41,128,36.85
28719,217327,2025-07-03,18.17,97,11.07
28720,356919,2025-09-27,18.33,144,21.28
28721,114901,2025-05-10,23.93,155,26.43
28722,331572,2025-08-27,14.51,157,5.5
28723,162355,2025-10-02,32.91,86,14.62
28724,396999,2025-03-19,31.14,79,3.08
28725,252717,2025-11-23,10.31,116,32.3
28726,333987,2025-05-05,31.86,60,15.74
28727,456936,2025-01-09,10.5,106,10.5
28728,260370,2025-10-16,22.18,65,19.76
28729,162456,2025-05-07,5.94,129,9.82
28730,384788,2025-08-04,9.48,108,38.02
28731,375414,2025-04-26,6.16,125,39.84
28732,445987,2025-11-13,100.0,175,25.73
28733,341699,2025-04-16,23.64,127,33.22
28734,230955,2025-08-01,28.05,179,24.75
28735,357118,2025-02-13,25.38,86,27.12
28736,47721,2025-03-06,1.0,161,32.12
28737,324818,2025-03-26,31.69,48,19.2
28738,182984,2025-02-26,37.74,43,5.43
28739,434176,2025-08-20,10.41,140,3.66
28740,320691,2025-10-07,22.08,145,29.6
28741,115174,2025-04-12,1.0,103,4.66
28742,196103,2025-06-21,5.97,59,28.39
28743,102342,2025-04-15,5.33,72,16.58
28744,86200,2025-01-06,7.4,54,13.53
28745,162270,2025-02-03,12.03,138,18.18
28746,241192,2025-01-27,6.16,23,9.61
28747,449204,2025-01-18,6.49,57,39.42
28748,115061,2025-01-05,78.24,27,39.99
28749,310515,2025-04-28,7.3,111,3.23
28750,193925,2025-04-06,20.92,119,29.18
28751,307554,2025-08-01,25.7,174,11.13
28752,333633,2025-09-12,9.29,163,14.38
28753,429602,2025-02-13,1.77,99,38.83
28754,352212,2025-12-20,16.04,30,29.15
28755,102330,2025-04-03,100.0,62,14.34
28756,324787,2025-09-04,8.4,71,11.72
28757,217253,2025-09-18,1.0,83,28.43
28758,123133,2025-11-13,39.84,37,16.61
28759,260227,2025-09-08,7.24,99,11.0
28760,405740,2025-08-30,47.52,38,3.75
28761,356887,2025-12-14,7.38,18,20.06
28762,162186,2025-05-14,51.3,24,13.65
28763,115115,2025-03-16,61.31,154,25.56
28764,389418,2025-10-22,21.73,56,9.69
28765,214259,2025-08-28,44.88,44,31.27
28766,102347,2025-05-16,50.43,15,21.76
28767,447019,2025-08-15,10.75,161,15.16
28768,353127,2025-03-25,26.86,179,19.68
28769,334479,2025-09-03,23.2,164,12.24
28770,147469,2025-08-31,13.99,141,30.6
28771,115202,2025-03-27,35.34,16,29.98
28772,387840,2025-04-22,15.95,80,11.03
28773,223279,2025-03-10,7.77,53,8.58
28774,223282,2025-12-28,8.12,120,4.71
28775,356961,2025-10-13,1.0,117,16.07
28776,225478,2025-05-31,1.96,149,20.83
28777,189325,2025-06-25,3.81,109,16.32
28778,114950,2025-07-17,30.84,32,25.71
28779,416129,2025-02-11,3.11,15,39.94
28780,334181,2025-01-29,6.2,79,7.76
28781,237955,2025-03-26,16.15,96,10.35
28782,156057,2025-11-23,10.21,81,18.31
28783,358926,2025-08-17,38.05,32,20.52
28784,347996,2025-06-22,2.67,164,27.43
28785,324862,2025-02-10,100.0,150,36.87
28786,353985,2025-07-20,43.59,52,13.02
28787,115205,2025-11-15,17.22,88,30.63
28788,223125,2025-04-10,3.39,145,22.98
28789,356910,2025-12-17,2.53,31,27.45
28790,324852,2025-08-08,4.33,21,30.45
28791,115141,2025-05-27,4.96,119,3.42
28792,233095,2025-03-06,35.09,153,4.05
28793,367816,2025-04-03,89.79,62,17.18
28794,115177,2025-07-21,35.24,33,14.49
28795,347371,2025-10-19,36.55,171,17.7
28796,334091,2025-07-29,73.36,170,38.62
28797,193838,2025-08-08,2.58,170,6.85
28798,173963,2025-10-27,2.61,50,17.08
28799,372521,2025-09-20,56.56,166,34.71
28800,68579,2025-02-07,20.04,122,27.76
28801,322889,2025-04-15,7.13,89,15.21
28802,181933,2025-09-08,5.58,173,33.32
28803,354816,2025-09-11,23.35,135,23.18
28804,190791,2025-10-05,25.32,22,34.12
28805,162250,2025-08-25,35.54,62,20.38
28806,166331,2025-07-22,25.97,160,21.36
28807,259963,2025-02-23,31.9,54,22.51
28808,456695,2025-07-30,31.3,26,12.35
28809,223255,2025-01-06,1.32,66,30.16
28810,185374,2025-07-20,31.07,106,6.0
28811,229414,2025-12-30,4.34,134,35.48
28812,225563,2025-10-12,17.37,137,21.99
28813,446423,2025-02-12,7.26,137,30.03
28814,65296,2025-07-14,28.53,22,24.1
28815,223129,2025-09-05,8.97,33,32.62
28816,223240,2025-12-31,60.89,166,27.49
28817,223218,2025-11-14,1.23,172,19.57
28818,356978,2025-09-26,15.98,174,17.39
28819,114893,2025-07-11,13.94,128,32.45
28820,332704,2025-02-16,5.31,153,7.82
28821,213087,2025-07-07,1.81,93,38.92
28822,347946,2025-09-28,6.39,144,35.2
28823,334508,2025-09-18,3.47,88,21.09
28824,456804,2025-03-10,5.15,42,26.75
28825,396998,2025-09-15,48.95,153,33.47
28826,228833,2025-04-24,32.24,138,34.62
28827,115144,2025-10-21,3.82,41,29.29
28828,251744,2025-08-30,57.93,109,26.66
28829,447020,2025-04-04,54.56,121,39.33
28830,333762,2025-07-01,7.25,86,15.53
28831,446256,2025-10-22,1.23,57,24.78
28832,457458,2025-09-10,29.56,149,4.6
28833,115234,2025-01-20,21.85,167,20.07
28834,168261,2025-09-07,11.76,31,20.2
28835,220318,2025-10-12,1.23,72,26.14
28836,341699,2025-01-17,3.48,162,24.73
28837,419966,2025-02-20,22.98,80,5.65
28838,341776,2025-05-16,27.83,80,34.01
28839,349179,2025-05-29,5.78,170,22.56
28840,391127,2025-05-31,14.84,156,5.79
28841,143165,2025-04-25,51.95,133,33.55
28842,256070,2025-12-13,6.87,29,25.21
28843,325259,2025-09-19,52.08,123,34.26
28844,356928,2025-06-29,8.51,136,36.18
28845,71024,2025-05-16,48.86,117,34.16
28846,191251,2025-04-09,21.56,113,39.66
28847,122475,2025-11-21,35.02,72,21.54
28848,150255,2025-10-16,10.41,33,3.7
28849,257688,2025-07-09,3.74,114,39.76
28850,162199,2025-07-10,4.03,61,30.98
28851,149107,2025-08-04,4.5,49,15.73
28852,324878,2025-06-09,5.62,148,4.63
28853,115209,2025-11-07,53.55,86,24.71
28854,446462,2025-10-16,16.81,57,28.43
28855,350704,2025-06-15,6.23,166,27.13
28856,231033,2025-09-15,24.7,113,8.96
28857,207731,2025-08-24,2.18,44,3.26
28858,114978,2025-07-28,5.08,158,5.91
28859,449875,2025-08-17,20.17,35,23.37
28860,194966,2025-03-07,16.57,85,36.81
28861,330033,2025-08-10,6.29,25,14.7
28862,360901,2025-01-15,1.21,48,8.85
28863,384361,2025-11-13,23.02,137,20.48
28864,357187,2025-06-08,54.19,173,8.14
28865,324795,2025-09-02,36.61,169,16.44
28866,250765,2025-09-08,5.62,59,5.81
28867,371929,2025-06-15,29.89,106,26.05
28868,174681,2025-06-06,6.58,154,12.54
28869,334433,2025-07-25,36.17,179,4.41
28870,144109,2025-05-01,35.22,81,31.04
28871,253980,2025-06-20,6.24,138,7.1
28872,417257,2025-05-02,1.0,104,33.13
28873,252144,2025-10-06,18.5,70,26.8
28874,189684,2025-01-25,24.93,64,33.41
28875,450048,2025-06-05,7.99,47,31.15
28876,214302,2025-04-09,13.54,170,23.78
28877,165393,2025-12-16,15.35,100,16.49
28878,350669,2025-08-07,32.58,161,9.92
28879,310611,2025-07-19,5.42,122,22.39
28880,455594,2025-03-24,2.42,103,17.42
28881,384366,2025-12-31,7.86,132,21.4
28882,115178,2025-12-30,17.22,53,33.09
28883,358962,2025-10-03,3.74,152,7.75
28884,346375,2025-08-10,6.49,120,17.93
28885,356446,2025-01-29,17.12,103,33.82
28886,453523,2025-05-16,31.95,148,28.32
28887,182113,2025-03-03,1.0,112,12.82
28888,170449,2025-06-15,21.15,116,8.29
28889,202806,2025-05-11,12.11,161,3.3
28890,60739,2025-09-16,20.65,176,31.38
28891,306302,2025-11-07,25.58,94,38.06
28892,169011,2025-07-25,1.0,99,38.26
28893,389750,2025-06-12,19.33,148,4.45
28894,149341,2025-10-27,72.6,18,38.69
28895,452496,2025-06-21,13.73,121,30.19
28896,449154,2025-06-18,60.97,137,14.15
28897,189502,2025-06-04,88.91,53,33.47
28898,162457,2025-04-02,24.16,154,31.5
28899,154725,2025-06-05,18.2,101,23.04
28900,384342,2025-01-05,37.07,65,9.41
28901,446238,2025-06-20,38.93,23,35.99
28902,252731,2025-07-10,24.43,99,22.68
28903,223242,2025-02-08,1.0,84,9.32
28904,146796,2025-01-10,26.45,142,20.02
28905,82355,2025-03-04,53.22,52,26.76
28906,258971,2025-09-22,1.76,95,17.2
28907,226516,2025-03-25,8.87,112,33.32
28908,312243,2025-01-29,48.62,119,31.43
28909,115138,2025-08-01,24.53,57,37.54
28910,191382,2025-12-21,3.03,67,4.48
28911,175627,2025-08-09,22.7,109,33.54
28912,148042,2025-09-28,24.06,44,20.21
28913,329947,2025-07-28,2.9,49,17.95
28914,190056,2025-06-01,4.71,139,20.76
28915,259963,2025-02-04,21.89,41,39.31
28916,114901,2025-03-02,13.32,70,35.18
28917,202766,2025-10-03,6.57,106,11.13
28918,356927,2025-11-10,24.66,147,4.34
28919,334519,2025-04-10,2.92,175,4.51
28920,334458,2025-07-22,3.0,96,19.19
28921,65288,2025-09-04,1.0,122,26.02
28922,181838,2025-08-10,26.53,84,32.24
28923,174886,2025-07-07,66.94,172,10.92
28924,386866,2025-03-27,1.0,92,29.48
28925,240888,2025-03-29,12.84,67,13.22
28926,171231,2025-05-22,4.82,91,5.72
28927,372727,2025-06-13,25.98,15,10.5
28928,428501,2025-05-21,14.83,163,7.86
28929,162308,2025-09-14,22.28,160,26.33
28930,165398,2025-04-01,45.85,116,21.52
28931,197208,2025-09-26,21.04,117,10.86
28932,324763,2025-06-12,19.19,30,10.46
28933,360902,2025-01-18,3.88,147,11.89
28934,155356,2025-06-11,15.5,94,27.6
28935,118946,2025-02-21,24.7,151,37.72
28936,347362,2025-11-22,30.64,97,13.47
28937,193846,2025-02-27,2.14,158,9.78
28938,115186,2025-10-10,28.87,47,37.84
28939,311686,2025-05-26,5.45,60,14.73
28940,216618,2025-02-26,27.05,106,18.11
28941,223265,2025-01-09,8.2,148,17.94
28942,214080,2025-07-11,22.34,67,35.42
28943,252713,2025-03-20,4.22,76,19.29
28944,250764,2025-05-31,80.62,136,28.42
28945,233152,2025-11-11,30.16,77,9.03
28946,225691,2025-07-14,7.35,106,8.47
28947,389990,2025-07-20,44.54,146,18.72
28948,158512,2025-10-05,78.65,16,6.99
28949,202332,2025-03-25,19.57,118,31.43
28950,192638,2025-09-20,10.73,104,23.48
28951,384353,2025-05-25,5.24,92,24.7
28952,323474,2025-08-21,24.05,28,15.92
28953,359664,2025-05-31,7.18,107,22.07
28954,65288,2025-02-06,54.47,168,10.79
28955,189528,2025-11-20,7.95,43,23.71
28956,169880,2025-07-20,2.81,110,29.88
28957,223305,2025-12-28,100.0,50,8.91
28958,115170,2025-07-11,12.28,125,21.67
28959,197198,2025-01-18,26.68,22,7.38
28960,307032,2025-06-12,7.72,132,19.1
28961,114919,2025-10-06,7.2,136,14.95
28962,312344,2025-12-17,14.07,64,33.15
28963,189538,2025-07-31,47.05,28,10.98
28964,398225,2025-05-15,20.73,123,6.55
28965,356938,2025-07-08,18.58,155,19.12
28966,306335,2025-11-28,12.17,76,26.36
28967,398145,2025-08-31,7.11,136,22.69
28968,186632,2025-07-04,35.8,110,6.73
28969,115222,2025-07-15,1.0,114,7.76
28970,333761,2025-09-02,69.36,116,30.26
28971,375219,2025-01-15,36.73,25,30.46
28972,350667,2025-06-24,9.63,26,39.6
28973,182260,2025-11-08,45.46,78,17.81
28974,357023,2025-04-07,10.38,23,5.13
28975,207731,2025-01-14,9.56,51,36.51
28976,226899,2025-06-04,9.19,126,18.84
28977,421018,2025-06-15,12.84,40,20.32
28978,230847,2025-04-14,43.83,101,25.85
28979,327938,2025-07-31,7.52,143,16.02
28980,166331,2025-05-10,24.13,82,22.66
28981,350286,2025-01-04,4.51,156,24.87
28982,114946,2025-08-29,100.0,46,3.92
28983,355689,2025-06-01,6.3,125,21.25
28984,352102,2025-05-17,44.66,122,25.32
28985,356987,2025-05-27,6.69,132,8.73
28986,115219,2025-07-09,14.83,99,10.37
28987,202165,2025-06-18,7.53,145,34.61
28988,115223,2025-05-08,33.55,51,6.92
28989,333793,2025-04-02,27.19,109,5.42
28990,448396,2025-03-18,3.13,142,38.77
28991,156813,2025-03-19,40.44,166,15.9
28992,387738,2025-04-24,57.29,159,7.53
28993,150610,2025-03-15,1.71,120,26.74
28994,384363,2025-05-05,2.57,47,4.25
28995,357720,2025-07-31,1.54,80,31.61
28996,162293,2025-07-12,7.52,173,11.24
28997,347944,2025-03-17,69.49,18,17.66
28998,157970,2025-08-15,5.25,21,17.21
28999,453517,2025-12-06,81.4,105,35.18
29000,391394,2025-11-28,9.01,124,35.32
29001,162249,2025-05-20,37.26,170,24.1
29002,355501,2025-06-16,22.45,118,37.21
29003,194098,2025-07-05,6.28,21,25.09
29004,241248,2025-11-19,49.64,109,4.53
29005,422166,2025-11-23,1.13,73,19.24
29006,207730,2025-08-03,1.0,98,8.53
29007,434012,2025-03-18,14.28,116,8.25
29008,389792,2025-03-16,13.59,29,33.86
29009,253699,2025-04-26,26.86,178,4.83
29010,114921,2025-12-06,1.0,30,32.56
29011,184981,2025-02-18,28.67,61,32.3
29012,384490,2025-11-15,19.69,125,34.49
29013,227081,2025-08-27,9.91,174,3.48
29014,356945,2025-10-10,16.17,112,5.55
29015,206084,2025-07-17,1.71,138,14.8
29016,114949,2025-12-27,14.69,98,3.8
29017,346478,2025-02-27,19.78,167,36.85
29018,114953,2025-05-02,25.8,139,34.93
29019,235439,2025-05-02,1.0,165,14.12
29020,357031,2025-09-22,36.45,84,12.11
29021,333718,2025-08-01,8.94,158,5.28
29022,114901,2025-08-30,11.1,173,18.14
29023,115056,2025-08-30,34.6,97,32.69
29024,331104,2025-03-17,100.0,46,36.36
29025,114886,2025-07-12,19.66,179,21.6
29026,223120,2025-12-14,2.81,57,26.67
29027,197539,2025-01-19,25.05,171,11.36
29028,154920,2025-05-02,100.0,71,8.48
29029,455661,2025-05-22,1.0,169,4.01
29030,252884,2025-08-06,1.32,33,12.95
29031,454175,2025-12-02,14.69,160,14.54
29032,189506,2025-12-10,1.0,172,28.87
29033,230929,2025-06-09,9.98,16,34.03
29034,185305,2025-09-19,6.01,165,24.75
29035,181663,2025-04-23,22.79,115,20.92
29036,350575,2025-12-16,6.14,48,11.82
29037,434739,2025-09-10,8.84,47,15.81
29038,440808,2025-10-06,69.18,69,28.52
29039,183105,2025-01-19,26.36,69,30.13
29040,357119,2025-08-05,37.61,137,31.39
29041,162186,2025-08-05,19.17,33,9.6
29042,384376,2025-05-10,2.87,129,35.78
29043,222223,2025-07-21,14.64,17,11.3
29044,153177,2025-06-30,5.95,32,9.65
29045,306336,2025-04-18,7.64,139,12.79
29046,324844,2025-04-15,46.07,91,29.47
29047,421027,2025-02-12,56.19,165,3.81
29048,114943,2025-10-16,6.33,96,39.17
29049,156813,2025-07-30,14.64,162,32.19
29050,233100,2025-04-29,86.92,156,39.03
29051,162270,2025-10-17,23.68,44,32.23
29052,197866,2025-11-30,41.24,76,11.57
29053,114977,2025-12-22,19.41,165,8.55
29054,448717,2025-01-20,16.72,30,10.7
29055,252139,2025-11-14,32.27,136,7.15
29056,341827,2025-01-02,9.61,75,30.8
29057,115010,2025-08-04,25.73,79,7.43
29058,347948,2025-03-29,18.27,173,8.23
29059,236887,2025-09-10,32.42,63,19.81
29060,356938,2025-08-11,3.69,131,20.17
29061,360567,2025-07-27,28.1,89,37.2
29062,189684,2025-04-28,25.44,29,21.3
29063,434731,2025-03-09,58.43,63,18.79
29064,221142,2025-08-14,11.78,67,11.7
29065,384949,2025-03-20,48.08,19,12.22
29066,452229,2025-12-05,1.0,149,8.46
29067,384338,2025-05-27,8.29,35,17.27
29068,334525,2025-02-04,2.46,58,28.22
29069,201987,2025-05-28,7.2,141,29.36
29070,115004,2025-12-25,10.29,171,27.31
29071,331104,2025-10-24,24.15,77,27.02
29072,147469,2025-05-02,1.66,127,25.44
29073,162371,2025-02-01,5.89,166,28.93
29074,341786,2025-05-21,32.39,147,15.28
29075,355240,2025-11-06,29.08,101,26.69
29076,223297,2025-01-16,21.51,164,18.14
29077,347815,2025-09-23,30.48,136,19.81
29078,350598,2025-09-06,31.96,15,25.96
29079,162165,2025-07-03,5.86,42,36.98
29080,173963,2025-07-13,18.96,143,17.31
29081,312344,2025-06-15,31.54,124,32.86
29082,417460,2025-02-22,27.62,92,9.3
29083,324851,2025-03-23,15.83,51,28.48
29084,114945,2025-02-03,14.02,151,39.9
29085,169910,2025-12-07,7.34,48,27.18
29086,388226,2025-03-26,12.18,74,19.4
29087,456876,2025-07-26,27.12,131,16.23
29088,356896,2025-07-21,12.64,67,13.77
29089,350793,2025-02-28,21.27,62,33.89
29090,227775,2025-12-21,72.2,175,20.0
29091,307398,2025-01-25,1.21,139,12.69
29092,202165,2025-01-31,35.13,59,32.5
29093,233083,2025-03-15,32.54,99,13.73
29094,114914,2025-01-03,17.56,40,5.71
29095,310927,2025-12-08,3.96,151,19.67
29096,225170,2025-04-12,11.03,74,35.43
29097,452227,2025-07-13,9.27,148,4.45
29098,182289,2025-08-03,31.15,107,9.2
29099,394115,2025-05-01,17.47,114,21.63
29100,148165,2025-12-26,10.82,33,26.25
29101,207791,2025-11-14,25.67,42,9.84
29102,236699,2025-06-30,7.43,128,26.9
29103,389985,2025-12-10,25.63,17,5.8
29104,313640,2025-02-02,92.55,115,35.87
29105,203019,2025-08-29,5.78,156,33.94
29106,451869,2025-04-01,2.56,29,10.66
29107,324780,2025-05-21,66.04,169,25.26
29108,185426,2025-02-08,11.12,172,31.55
29109,419961,2025-01-29,27.42,23,8.32
29110,123133,2025-04-15,10.7,85,4.88
29111,115099,2025-01-25,44.19,59,11.46
29112,115207,2025-10-02,16.82,76,37.77
29113,391668,2025-04-09,9.37,137,21.65
29114,348208,2025-01-16,42.58,159,23.61
29115,171726,2025-03-13,7.5,63,29.82
29116,311869,2025-07-18,32.37,15,10.22
29117,150581,2025-03-26,9.92,82,21.46
29118,193536,2025-08-06,14.82,172,19.55
29119,227767,2025-07-04,24.61,113,18.93
29120,114970,2025-06-22,26.54,112,38.37
29121,334489,2025-09-19,15.76,56,36.54
29122,173930,2025-10-20,3.9,152,34.01
29123,181989,2025-11-06,34.95,49,11.88
29124,44176,2025-01-04,54.1,36,37.68
29125,307032,2025-06-24,62.12,33,25.13
29126,349503,2025-12-07,2.59,173,8.94
29127,114937,2025-06-14,31.68,108,8.78
29128,398514,2025-08-23,5.84,16,10.8
29129,261352,2025-06-19,2.7,75,12.33
29130,193883,2025-06-25,1.84,51,37.6
29131,326286,2025-08-16,1.0,47,29.57
29132,180130,2025-07-08,63.83,92,37.77
29133,356992,2025-01-15,23.22,39,18.28
29134,157966,2025-09-11,23.12,30,16.37
29135,199108,2025-02-28,41.7,40,34.04
29136,122487,2025-09-04,49.47,163,20.1
29137,346713,2025-10-25,1.0,28,5.32
29138,376451,2025-06-08,35.13,90,7.44
29139,187160,2025-09-19,12.32,55,28.23
29140,453308,2025-10-02,9.93,70,34.8
29141,168650,2025-06-15,34.12,106,16.37
29142,221459,2025-05-02,14.06,64,17.9
29143,230965,2025-12-26,100.0,108,10.62
29144,357265,2025-12-12,46.27,44,39.65
29145,225162,2025-06-30,5.32,123,7.36
29146,333862,2025-09-11,18.01,98,26.1
29147,308688,2025-05-06,30.45,150,23.55
29148,115211,2025-11-27,10.12,24,5.5
29149,174504,2025-04-20,4.59,168,28.42
29150,212036,2025-05-22,14.52,60,28.41
29151,387303,2025-05-02,3.31,146,35.9
29152,324835,2025-01-10,6.72,18,37.71
29153,384384,2025-09-12,31.84,100,38.58
29154,256222,2025-01-17,12.99,141,13.91
29155,324824,2025-07-22,14.44,102,7.18
29156,162247,2025-01-15,24.79,61,5.89
29157,261364,2025-01-03,12.0,162,13.64
29158,384344,2025-08-30,14.75,142,21.31
29159,355708,2025-11-08,35.05,125,24.04
29160,174642,2025-07-06,18.56,52,12.4
29161,190222,2025-10-09,45.19,80,33.19
29162,180117,2025-04-13,26.97,117,12.81
29163,189515,2025-08-23,15.55,31,27.28
29164,360279,2025-06-27,60.56,50,18.08
29165,182984,2025-03-28,13.47,96,24.79
29166,182108,2025-11-13,78.26,38,3.44
29167,115107,2025-09-10,53.88,18,3.23
29168,421050,2025-11-07,9.32,170,21.63
29169,334441,2025-07-11,1.0,169,21.43
29170,321151,2025-01-03,8.31,23,9.81
29171,347353,2025-06-07,15.48,18,35.67
29172,356900,2025-07-05,57.0,152,17.71
29173,371552,2025-05-21,5.61,29,11.2
29174,230835,2025-11-21,78.35,17,13.95
29175,168525,2025-02-20,99.08,112,6.21
29176,300604,2025-11-06,16.13,177,35.1
29177,314034,2025-06-28,3.95,90,19.71
29178,223230,2025-06-04,35.53,109,17.11
29179,114919,2025-09-25,10.72,112,20.55
29180,334091,2025-04-23,10.01,107,14.24
