Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Hometown Auto Services,50 Geneva St,,Lyons,NY,14489,,833-692-6787,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,6,,,AMPUP,https://ampup.io,GPS,43.0623699006632,-76.9916550257743,2022-09-14,226549,2023-02-14 15:54:11 UTC,P,,,2022-08-25,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,AUTO_REPAIR,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,ANTHEM-ELEVANCE STATION-1,15 Plaza Dr,parking area,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.768783,-73.758536,2026-04-20,226578,2026-04-20 01:49:09 UTC,,,,2022-08-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ANTHEM-ELEVANCE STATION-2,15 Plaza Dr,parking area,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.768831,-73.758521,2026-04-20,226579,2026-04-20 01:49:09 UTC,,,,2022-08-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Capitaland Subaru,47 Saratoga Road,,Glenville,NY,12302,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,42.852956,-73.942404,2026-04-20,226618,2026-04-20 00:23:16 UTC,,,,2022-08-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Greystone Jewish Center,600 N Broadway,,Yonkers,NY,10701,,888-998-2546,E,,Public,24 hours daily,,,,,,8,,,Blink Network,https://blinkcharging.com,GPS,40.954297,-73.888612,2026-04-20,226724,2026-04-20 00:54:12 UTC,,,,2022-08-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,35 Red Cross Pl,35 Red Cross Pl,,Brooklyn,NY,11201,,888-356-8911,E,,Public,24 hours daily,,,,,,6,,,FLO,https://www.flo.com,GPS,40.6994875,-73.9895156,2026-04-20,226846,2026-04-20 04:54:11 UTC,,,,2022-09-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,QUICKLEES27 QUICKLEE'S/DCFC,204 Oak St,,Batavia,NY,14020,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,43.01504,-78.191616,2026-04-20,226899,2026-04-20 02:36:25 UTC,,,,2022-09-02,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Royal Ford,3964 Waverly Rd,,Owego,NY,13827,,607-687-0424,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,42.0960247779299,-76.281042183181,2024-06-13,227064,2025-02-12 00:16:32 UTC,P,,,2022-08-26,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CAR_DEALER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Matthews Mitsubishi,2100 Vestal Pkwy E AB,,Vestal,NY,13850,,888-791-6855,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,42.092816980232,-76.0201368621285,2024-04-14,227065,2025-02-12 00:16:32 UTC,P,,,2022-08-26,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Keybank,117 W Main St,,Endicott,NY,13760,,607-754-2522,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,4,,,Non-Networked,,GPS,42.0959062586963,-76.066312340001,2024-10-11,227066,2025-02-12 00:16:32 UTC,P,,,2022-08-26,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Binghamton University Smart Energy Building,25 Murray Hill Rd,,Vestal,NY,13850,,607-777-2517,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,6,,,Non-Networked,,GPS,42.0942402084301,-75.9604934692889,2024-10-11,227068,2025-02-12 00:16:32 UTC,P,,,2022-08-26,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Southern Hills Veterinary Hospital,38 Clinton St,,Tully,NY,13159,,315-696-6699,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,42.7982787910263,-76.1074852691799,2024-05-09,227069,2025-02-12 00:16:32 UTC,P,,,2022-08-26,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,New Hope Mills Cafe & Store,181 York St,,Auburn,NY,13021,,315-252-2676,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,42.9519368483184,-76.5839002334524,2024-04-14,227070,2025-02-12 00:16:32 UTC,P,,,2022-08-26,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,RESTAURANT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Bidleman Ford,305 Grant Ave,,Auburn,NY,13021,,315-252-7255,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,42.9560431831026,-76.5441784448771,2024-05-09,227071,2025-02-12 00:16:32 UTC,P,,,2022-08-26,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Pulaski Public Library,4917 Jefferson St,,Pulaski,NY,13142,,315-298-2717,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,4,,,Non-Networked,,GPS,43.570550918533,-76.1262977224512,2024-04-14,227072,2025-02-12 00:16:32 UTC,P,,,2022-08-26,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,LIBRARY,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Burdick Ford,3004 East Ave,,Central Square,NY,13036,,315-668-7102,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,43.2883620331988,-76.1267902212648,2024-04-14,227073,2025-02-12 00:16:32 UTC,P,,,2022-08-26,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Icon Tower Garage,360S S Warren St,,Syracuse,NY,13202,,315-498-9081,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,8,,,Non-Networked,,GPS,43.0477258443869,-76.1510308195093,2024-12-10,227074,2025-02-12 00:16:32 UTC,P,,,2022-08-26,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Liland Radiator,220 E 2nd St,,East Syracuse,NY,13057,,888-363-7662,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,43.0623428561256,-76.0657370274228,2024-04-14,227075,2025-02-12 00:16:32 UTC,P,,,2022-08-26,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Green Team Lighting LLC,810 Genesee Turnpike,,Chittenango,NY,13037,,888-363-7662,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,43.0539894017866,-75.862285058158,2024-10-11,227076,2025-02-12 00:16:32 UTC,P,,,2022-08-26,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Chittenango Village Hall,222 Genesee St,,Chittenango,NY,13037,,888-363-7662,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,43.0452291856172,-75.8661500873039,2024-04-14,227077,2025-02-12 00:16:32 UTC,P,,,2022-08-26,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,$0.50 initiation fee + $0.18 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Chittenango Creek Walk,127 Genesee St,,Chittenango,NY,13037,,888-363-7662,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,43.0442563069005,-75.8670283021009,2024-04-14,227078,2025-02-12 00:16:32 UTC,P,,,2022-08-26,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,$0.50 initiation fee + $0.18 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Servomation Refreshments Inc,7098 Mt Pleasant Dr,,Canastota,NY,13032,,888-363-7662,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,43.0658356698992,-75.754474085918,2024-04-14,227079,2025-02-12 00:16:32 UTC,P,,,2022-08-26,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OFFICE_BLDG,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Great Swamp Conservancy,8375 N Main St,,Canastota,NY,13032,,888-363-7662,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,6,,,Non-Networked,,GPS,43.1195469027999,-75.7887452444114,2024-04-14,227080,2025-02-12 00:16:32 UTC,P,,,2022-08-26,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Town of Lincoln Municipal Building,6886 Tuttle Rd,,Canastota,NY,13032,,888-363-7662,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,43.0422645659307,-75.7157756772889,2024-05-09,227081,2025-02-12 00:16:32 UTC,P,,,2022-08-26,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,NYE Chevrolet,116 Broad St.,,Oneida,NY,13421,,888-717-4544,E,,Public,24 hours daily,,,,,,1,4,,CHARGESMART_EV,https://chargesmartev.com,GPS,43.09527,-75.654118,2026-04-20,227082,2026-04-20 05:36:20 UTC,,,,2022-08-26,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,James Mitsubishi,1925 Black River Blvd,,Rome,NY,13440,,315-356-4444,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,43.23732451743,-75.4367935814103,2024-04-14,227083,2025-02-12 00:16:32 UTC,P,,,2022-08-26,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Reaves Dental,4301 Middle Settlement Rd,,New Hartford,NY,13413,,315-736-0139,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,4,,,Non-Networked,,GPS,43.0734880055822,-75.3432080204281,2024-06-13,227084,2025-02-12 00:16:32 UTC,P,,,2022-08-26,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Carmella's Café,8530 Seneca Turnpike,,New Hartford,NY,13413,,888-363-7662,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,43.0793042735829,-75.3182114576056,2024-05-09,227085,2025-02-12 00:16:32 UTC,P,,,2022-08-26,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,RESTAURANT,,,,,,,$0.25 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Slocum-Dickson Medical Group,1729 Burrstone Rd,,New Hartford,NY,13413,,888-363-7662,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,14,,,Non-Networked,,GPS,43.0941161452168,-75.2787372097277,2024-05-09,227086,2025-02-12 00:16:32 UTC,P,,,2022-08-26,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOSPITAL,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Fairfield Inn by Marriott,71 N Genesee St,,Utica,NY,13502,,315-798-9600,E,,Public - Credit card at all times,24 hours daily; guests only; see front desk for access,A D Debit M V,,,,,1,,,Non-Networked,,GPS,43.1078247649904,-75.2226740906412,2024-05-09,227087,2025-02-12 00:16:32 UTC,P,,,2022-08-29,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Dodge Pratt Northam Art and Community Center,106 Schuyler St,,Boonville,NY,13309,,315-942-5133,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,43.4832430408455,-75.3360597667068,2024-10-11,227089,2025-02-12 00:16:32 UTC,P,,,2022-08-29,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Davidson Chevrolet Buick GMC,18549 US-11,,Watertown,NY,13601,,315-221-3721,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,43.9359503698659,-75.930778834259,2024-04-14,227090,2025-02-12 00:16:32 UTC,P,,,2022-08-26,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Davidson Ford,18621 US-11,,Watertown,NY,13601,,315-873-3388,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,43.9368456513263,-75.9288977727662,2024-04-14,227091,2025-02-12 00:16:32 UTC,P,,,2022-08-26,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,EJ Noble Building Medical Laboratory,80 E Main St,,Canton,NY,13617,,315-265-3300,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,44.5955420355571,-75.1524505230511,2024-10-11,227092,2025-02-12 00:16:32 UTC,P,,,2022-08-26,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOSPITAL,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Fairfield Inn & Suites by Marriott Canton,5955 US-11,,Canton,NY,13617,,315-379-9222,E,,Public - Credit card at all times,24 hours daily; guest use only,A D Debit M V,,,,,1,,,Non-Networked,,GPS,44.5997886569614,-75.1453958153261,2024-05-09,227093,2025-02-12 00:16:32 UTC,P,,,2022-08-29,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Massena Municipal Parking,25 Andrews St,,Massena,NY,13662,,315-769-5431,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,44.9317663663719,-74.8939944083262,2024-05-09,227094,2025-02-12 00:16:32 UTC,P,,,2022-08-29,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,CORNELL STATION4,106 Statler Dr,,Ithaca,NY,14853,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.445481,-76.481133,2026-04-20,227121,2026-04-20 01:29:39 UTC,,,,2022-09-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GARVEY SIDE 1,257 Dix Ave,,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,43.317271,-73.619615,2026-04-20,227127,2026-04-20 02:32:24 UTC,,,,2022-09-03,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ELLIS CHEVY ELLISDCFC,551 E Main St,Side of building out front,Malone,NY,12953,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,44.849995,-74.284294,2026-04-20,227128,2026-04-20 02:32:48 UTC,,,,2022-09-03,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,L744 DELIVERY,5036 Commercial Dr,Recon,Yorkville,NY,13495,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.107574,-75.294746,2026-04-20,227347,2026-04-20 02:33:48 UTC,,,,2022-09-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Rivertowns Square - Tesla Supercharger,47-55  Hamilton Street,,Dobbs Ferry,NY,10522,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,41.003806,-73.856252,2024-07-01,227383,2025-02-12 00:16:32 UTC,P,,,2022-09-02,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,TPWC TPWC 5,100 W Creek Ln,Bldg 7,Altamont,NY,12009,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.714324,-73.93588,2026-04-20,227429,2026-04-20 02:16:38 UTC,,,,2022-09-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SAREMBAS STATION 1,86 Congress St,Against wall,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.07856,-73.79032,2026-04-20,227530,2026-04-20 02:35:22 UTC,,,,2022-09-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SAREMBAS STATION 2,86 Congress St,Against brick pillar,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.078663,-73.790306,2026-04-20,227531,2026-04-20 02:35:24 UTC,,,,2022-09-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Bald Hill Automotive,8739 Main St,,Honeoye,NY,14471,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,42.789,-77.517,2026-04-20,227641,2026-04-20 00:24:53 UTC,,,,2022-09-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,SKIDMORE PALAMOUNTAIN 2,Perimeter Rd,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.098194,-73.783683,2026-04-20,227644,2026-04-20 01:29:08 UTC,,,,2022-09-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,RTS EMS VISITOR,1372 E Main St,Effective June 11th - RGRTA to start charging $0.25 cents per kWh.,Rochester,NY,14609,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.161118,-77.57421,2026-04-20,227673,2026-04-20 02:36:56 UTC,,,,2022-09-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Saint Regis Mohawk Tribe Administration Building and Generations Park,29 Margaret Terrance Memorial Way,,Hogansburg,NY,13655,,518-358-2963,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,44.9780615216302,-74.6689162081386,2024-04-14,227681,2025-02-12 00:16:32 UTC,P,,,2022-09-13,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Akwesasne Mohawk RV Parking,873 State Rt 37,,Hogansburg,NY,13655,,518-358-2222,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,44.9683852425227,-74.6405489014238,2024-07-11,227682,2025-02-12 00:16:32 UTC,P,,,2022-09-13,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Riley Ford,9693 US-9,,Chazy,NY,12921,,877-259-4981,E,,Public - Credit card at all times,24 hours daily; customer use only,A D Debit M V,,,,,1,,,Non-Networked,,GPS,44.8914456121597,-73.4375763448713,2024-07-11,227683,2025-02-12 00:16:32 UTC,P,,,2022-09-13,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Plattsburgh City Beach,4 Beach Rd,,Plattsburgh,NY,12901,,518-324-7709,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,4,,,Non-Networked,,GPS,44.7207321088025,-73.4324068182044,2024-08-15,227684,2025-02-12 00:16:32 UTC,P,,,2022-09-13,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Plattsburgh City Marina,5 Dock St,,Plattsburgh,NY,12901,,518-561-2800,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,44.6972799307597,-73.4416814740489,2022-10-11,227685,2025-02-24 17:17:27 UTC,P,,,2022-09-13,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Craft Marketplace,40 Green St,,Plattsburgh,NY,12901,,,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,6,,,Non-Networked,,GPS,44.6985855312723,-73.4479129441253,2024-03-14,227686,2025-02-12 00:16:32 UTC,P,,,2022-09-13,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GROCERY,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,City Hall of Plattsburgh,41 City Hall Pl,,Plattsburgh,NY,12901,,518-563-7701,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,44.6990210279115,-73.4517233545582,2024-03-14,227687,2025-02-12 00:16:32 UTC,P,,,2022-09-13,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STREET_PARKING,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Downtown Plattsburgh Public Parking,13 City Hall Pl,,Plattsburgh,NY,12901,,518-563-7642,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,44.698343637898,-73.4523798654698,2024-03-14,227688,2025-02-12 00:16:32 UTC,P,,,2022-09-13,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Downtown Plattsburgh Public Parking,109 Margaret St,,Plattsburgh,NY,12901,,518-563-7642,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,44.6982359299475,-73.4535266631201,2024-03-14,227689,2025-02-12 00:16:32 UTC,P,,,2022-09-13,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Clinton County Government Center,34 Court St,,Plattsburgh,NY,12901,,518-563-7642,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,44.6986743569912,-73.4539180949761,2024-03-14,227690,2025-02-12 00:16:32 UTC,P,,,2022-09-13,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
